1314, 29, ORL, IND, 1, 
1516, 96, ORL, DET, 1, 
1516, 96, CHO, GSW, 1, 
1516, 96, IND, MIA, 1, 
1516, 96, SAS, MIL, -1, 
1516, 96, SAC, OKC, -1, 
1516, 96, MIN, PHI, 1, 
1516, 96, MEM, POR, -1, 
1516, 96, HOU, UTA, -1, 
1516, 97, NYK, ATL, -1, 
1516, 97, MIL, CHI, 1, 
1516, 97, SAC, DAL, 1, 
1516, 97, GSW, LAL, -1, 
1516, 98, DET, BOS, -1, 
1516, 98, TOR, BRK, -1, 
1516, 98, NYK, MIA, -1, 
1516, 98, DEN, MIN, -1, 
1516, 98, DAL, NOP, -1, 
1516, 98, MEM, OKC, 1, 
1516, 98, IND, ORL, -1, 
1516, 98, CHO, PHO, 1, 
1516, 98, LAC, POR, -1, 
1516, 98, UTA, SAS, 1, 
1516, 98, CLE, WAS, -1, 
1516, 99, BOS, CHI, 1, 
1516, 99, UTA, HOU, 1, 
1516, 99, ATL, PHI, -1, 
1516, 99, LAL, SAC, 1, 
1516, 100, ORL, BRK, -1, 
1516, 100, OKC, LAL, -1, 
1516, 100, DEN, MEM, 1, 
1516, 100, DAL, MIL, 1, 
1516, 100, CLE, MIN, -1, 
1516, 100, IND, NOP, -1, 
1516, 100, MIA, PHO, -1, 
1516, 100, GSW, POR, -1, 
1516, 100, NYK, SAS, 1, 
1516, 100, TOR, WAS, -1, 
1516, 101, CHI, ATL, 1, 
1516, 101, BRK, DET, 1, 
1516, 101, CHO, LAC, 1, 
1516, 101, WAS, ORL, -1, 
1516, 101, TOR, PHI, -1, 
1516, 101, GSW, SAC, -1, 
1516, 101, MIA, UTA, 1, 
1516, 102, CHO, DEN, 1, 
1516, 102, IND, HOU, 1, 
1516, 102, NOP, LAC, 1, 
1516, 102, UTA, LAL, -1, 
1516, 102, BOS, MEM, 1, 
1516, 102, DAL, MIN, -1, 
1516, 102, MIL, NYK, 1, 
1516, 102, CLE, PHI, -1, 
1516, 102, OKC, POR, 1, 
1516, 103, SAS, BRK, -1, 
1516, 103, WAS, CHI, -1, 
1516, 103, MIA, GSW, 1, 
1516, 104, CLE, DAL, -1, 
1516, 104, SAS, DET, -1, 
1516, 104, PHO, IND, 1, 
1516, 104, NOP, LAL, 1, 
1516, 104, HOU, MEM, -1, 
1516, 104, CHI, MIL, 1, 
1516, 104, OKC, MIN, -1, 
1516, 104, BOS, NYK, 1, 
1516, 105, IND, BOS, 1, 
1516, 105, NYK, BRK, 1, 
1516, 105, ATL, CHO, 1, 
1516, 105, GSW, DEN, 1, 
1516, 105, MIN, HOU, 1, 
1516, 105, MIA, LAC, 1, 
1516, 105, DAL, OKC, 1, 
1516, 105, UTA, POR, 1, 
1516, 105, NOP, SAC, -1, 
1516, 105, MIL, WAS, 1, 
1516, 106, LAL, GSW, 1, 
1516, 106, DET, MEM, 1, 
1516, 106, TOR, ORL, -1, 
1516, 106, CHI, PHI, -1, 
1516, 106, CLE, SAS, 1, 
1516, 106, SAC, UTA, -1, 
1516, 107, PHO, BOS, 1, 
1516, 107, POR, BRK, -1, 
1516, 107, DAL, CHI, -1, 
1516, 107, MIA, DEN, -1, 
1516, 107, CLE, HOU, -1, 
1516, 107, WAS, IND, -1, 
1516, 107, ATL, MIL, 1, 
1516, 107, CHO, NOP, 1, 
1516, 107, MIN, OKC, 1, 
1516, 108, BRK, ATL, 1, 
1516, 108, MIL, CHO, -1, 
1516, 108, GSW, DET, 1, 
1516, 108, SAC, LAC, -1, 
1516, 108, NYK, MEM, 1, 
1516, 108, POR, PHI, 1, 
1516, 108, LAL, UTA, 1, 
1516, 108, BOS, WAS, -1, 
1516, 109, IND, DEN, 1, 
1516, 109, HOU, LAL, -1, 
1516, 109, PHO, MIN, 1, 
1516, 109, MIA, OKC, 1, 
1516, 109, DAL, SAS, 1, 
1516, 110, ORL, ATL, 1, 
1516, 110, UTA, CHO, 1, 
1516, 110, GSW, CLE, -1, 
1516, 110, BOS, DAL, 1, 
1516, 110, CHI, DET, -1, 
1516, 110, HOU, LAC, 1, 
1516, 110, NOP, MEM, 1, 
1516, 110, PHI, NYK, 1, 
1516, 110, BRK, TOR, 1, 
1516, 110, POR, WAS, -1, 
1516, 111, OKC, DEN, -1, 
1516, 111, MIL, MIA, -1, 
1516, 111, MIN, NOP, 1, 
1516, 111, IND, PHO, -1, 
1516, 112, CLE, BRK, -1, 
1516, 112, GSW, CHI, -1, 
1516, 112, MIN, DAL, 1, 
1516, 112, DET, HOU, -1, 
1516, 112, SAC, LAL, -1, 
1516, 112, UTA, NYK, 1, 
1516, 112, CHO, OKC, 1, 
1516, 112, PHI, ORL, -1, 
1516, 112, ATL, POR, -1, 
1516, 112, BOS, TOR, 1, 
1516, 112, MIA, WAS, 1, 
1516, 113, LAC, CLE, 1, 
1516, 113, MEM, DEN, -1, 
1516, 113, DET, NOP, 1, 
1516, 113, SAS, PHO, -1, 
1516, 113, ATL, SAC, 1, 
1516, 114, CHI, BOS, 1, 
1516, 114, UTA, BRK, -1, 
1516, 114, OKC, DAL, -1, 
1516, 114, IND, GSW, 1, 
1516, 114, MIL, HOU, 1, 
1516, 114, SAS, LAL, -1, 
1516, 114, LAC, NYK, -1, 
1516, 114, CHO, ORL, -1, 
1516, 114, MIA, TOR, 1, 
1516, 115, NYK, CHO, 1, 
1516, 115, CHI, CLE, -1, 
1516, 115, DET, DEN, 1, 
1516, 115, MEM, MIN, 1, 
1516, 115, MIL, NOP, 1, 
1516, 115, ATL, PHO, 1, 
1516, 115, LAL, POR, 1, 
1516, 115, IND, SAC, 1, 
1516, 116, OKC, BRK, 1, 
1516, 116, DAL, HOU, 1, 
1516, 116, BOS, PHI, -1, 
1516, 116, LAC, TOR, 1, 
1516, 117, MIA, CHI, -1, 
1516, 117, MIN, CLE, 1, 
1516, 117, ATL, DEN, -1, 
1516, 117, SAS, GSW, 1, 
1516, 117, ORL, MEM, 1, 
1516, 117, HOU, NOP, -1, 
1516, 117, CHO, SAC, -1, 
1516, 117, DET, UTA, -1, 
1516, 117, BOS, WAS, -1, 
1516, 118, MIA, BRK, -1, 
1516, 118, LAC, IND, -1, 
1516, 118, DAL, LAL, -1, 
1516, 118, ORL, MIL, 1, 
1516, 118, OKC, NYK, -1, 
1516, 118, PHO, PHI, 1, 
1516, 118, SAC, POR, 1, 
1516, 118, WAS, TOR, 1, 
1516, 119, LAC, ATL, -1, 
1516, 119, DEN, BOS, 1, 
1516, 119, PHO, CLE, 1, 
1516, 119, PHI, DET, 1, 
1516, 119, DAL, GSW, 1, 
1516, 119, OKC, MIN, -1, 
1516, 119, HOU, SAS, 1, 
1516, 119, CHO, UTA, 1, 
1516, 120, ATL, IND, 1, 
1516, 120, CHI, LAL, -1, 
1516, 120, MIL, MEM, 1, 
1516, 120, SAC, NOP, 1, 
1516, 120, NYK, TOR, 1, 
1516, 120, DEN, WAS, -1, 
1516, 121, ORL, BOS, 1, 
1516, 121, BRK, DAL, 1, 
1516, 121, CLE, DET, -1, 
1516, 121, LAL, LAC, 1, 
1516, 121, MIA, MIL, -1, 
1516, 121, PHO, NYK, 1, 
1516, 121, HOU, OKC, 1, 
1516, 121, CHO, POR, 1, 
1516, 121, MIN, UTA, 1, 
1516, 122, SAS, CLE, 1, 
1516, 122, WAS, HOU, -1, 
1516, 122, DEN, IND, 1, 
1516, 122, SAC, MEM, 1, 
1516, 122, BRK, NOP, 1, 
1516, 122, GSW, PHI, -1, 
1516, 122, DET, TOR, 1, 
1516, 123, PHO, DAL, 1, 
1516, 123, CHI, LAC, 1, 
1516, 123, CHO, LAL, -1, 
1516, 123, ATL, MIA, 1, 
1516, 123, GSW, NYK, -1, 
1516, 123, BOS, ORL, 1, 
1516, 123, MIN, POR, 1, 
1516, 124, DAL, ATL, 1, 
1516, 124, DET, BRK, -1, 
1516, 124, TOR, DEN, 1, 
1516, 124, CLE, IND, -1, 
1516, 124, MEM, NOP, -1, 
1516, 124, WAS, OKC, 1, 
1516, 124, MIL, SAC, 1, 
1516, 124, ORL, SAS, 1, 
1516, 124, CHI, UTA, 1, 
1516, 125, MIA, HOU, 1, 
1516, 125, MIN, LAL, 1, 
1516, 125, BOS, NYK, -1, 
1516, 125, TOR, PHO, -1, 
1516, 125, MIL, POR, 1, 
1516, 126, DET, BOS, 1, 
1516, 126, IND, BRK, -1, 
1516, 126, CLE, CHO, 1, 
1516, 126, MIA, DAL, -1, 
1516, 126, MIN, LAC, -1, 
1516, 126, ORL, OKC, 1, 
1516, 126, ATL, PHI, -1, 
1516, 126, CHI, SAC, -1, 
1516, 126, NOP, SAS, 1, 
1516, 126, DEN, UTA, 1, 
1516, 126, GSW, WAS, -1, 
1516, 127, NYK, DET, 1, 
1516, 127, LAL, NOP, -1, 
1516, 127, HOU, PHO, -1, 
1516, 127, TOR, POR, -1, 
1516, 128, IND, ATL, 1, 
1516, 128, SAC, BRK, 1, 
1516, 128, MIA, CHO, -1, 
1516, 128, BOS, CLE, -1, 
1516, 128, SAS, DAL, -1, 
1516, 128, CHI, DEN, 1, 
1516, 128, MEM, NYK, -1, 
1516, 128, LAC, ORL, -1, 
1516, 128, MIL, UTA, 1, 
1516, 128, PHI, WAS, 1, 
1516, 129, WAS, CHO, 1, 
1516, 129, NOP, CLE, 1, 
1516, 129, OKC, GSW, 1, 
1516, 129, POR, HOU, -1, 
1516, 129, DET, IND, 1, 
1516, 129, DAL, MEM, -1, 
1516, 129, CHI, MIN, 1, 
1516, 129, BRK, PHI, 1, 
1516, 129, UTA, PHO, -1, 
1516, 129, LAL, SAS, 1, 
1516, 130, SAC, BOS, 1, 
1516, 130, LAC, MIA, -1, 
1516, 130, DEN, NYK, -1, 
1516, 130, ATL, ORL, 1, 
1516, 131, ORL, ATL, -1, 
1516, 131, DEN, BRK, 1, 
1516, 131, CHI, CHO, 1, 
1516, 131, SAC, CLE, 1, 
1516, 131, TOR, DET, -1, 
1516, 131, LAL, IND, 1, 
1516, 131, POR, MEM, -1, 
1516, 131, NOP, MIN, -1, 
1516, 131, LAC, PHI, -1, 
1516, 131, OKC, PHO, -1, 
1516, 132, UTA, DAL, -1, 
1516, 132, HOU, GSW, 1, 
1516, 132, SAS, MIA, -1, 
1516, 132, BOS, MIL, 1, 
1516, 132, WAS, NYK, -1, 
1516, 133, LAC, BOS, 1, 
1516, 133, MEM, BRK, -1, 
1516, 133, ATL, CHI, -1, 
1516, 133, LAL, CLE, 1, 
1516, 133, DEN, DET, -1, 
1516, 133, CHO, IND, -1, 
1516, 133, TOR, MIN, 1, 
1516, 133, UTA, NOP, 1, 
1516, 133, SAS, ORL, -1, 
1516, 133, SAC, PHI, -1, 
1516, 133, GSW, PHO, -1, 
1516, 133, HOU, POR, 1, 
1516, 134, WAS, MIL, 1, 
1516, 134, NOP, OKC, 1, 
1516, 141, CHI, CLE, 1, 
1516, 141, SAS, LAC, 1, 
1516, 141, UTA, WAS, 1, 
1516, 142, MIA, ATL, -1, 
1516, 142, NYK, BRK, 1, 
1516, 142, TOR, CHI, 1, 
1516, 142, SAS, LAL, -1, 
1516, 142, MIN, MEM, 1, 
1516, 142, CHO, MIL, -1, 
1516, 142, PHI, NOP, 1, 
1516, 142, IND, OKC, -1, 
1516, 142, DAL, ORL, 1, 
1516, 142, HOU, PHO, -1, 
1516, 142, GSW, POR, 1, 
1516, 142, DEN, SAC, 1, 
1516, 142, BOS, UTA, 1, 
1516, 142, DET, WAS, 1, 
1516, 143, MIL, ATL, -1, 
1516, 143, GSW, LAC, -1, 
1516, 143, WAS, MIA, 1, 
1516, 143, NYK, MIN, -1, 
1516, 144, CHO, BRK, -1, 
1516, 144, LAL, CHI, 1, 
1516, 144, PHI, DAL, 1, 
1516, 144, BOS, DEN, -1, 
1516, 144, NOP, DET, -1, 
1516, 144, CLE, OKC, -1, 
1516, 144, IND, ORL, -1, 
1516, 144, SAS, PHO, -1, 
1516, 144, UTA, POR, 1, 
1516, 144, MEM, TOR, 1, 
1516, 145, GSW, ATL, -1, 
1516, 145, DET, CLE, -1, 
1516, 145, PHO, LAC, 1, 
1516, 145, IND, MIA, 1, 
1516, 145, LAL, MIL, 1, 
1516, 145, BOS, MIN, 1, 
1516, 145, TOR, NYK, -1, 
1516, 146, SAC, DEN, -1, 
1516, 146, ORL, PHI, -1, 
1516, 146, BRK, POR, 1, 
1516, 146, HOU, UTA, 1, 
1516, 146, NOP, WAS, 1, 
1516, 147, WAS, CHI, 1, 
1516, 147, CHO, CLE, 1, 
1516, 147, OKC, DAL, -1, 
1516, 147, PHI, DET, 1, 
1516, 147, NYK, IND, 1, 
1516, 147, DEN, LAC, -1, 
1516, 147, LAL, MEM, 1, 
1516, 147, GSW, MIA, -1, 
1516, 147, SAS, SAC, -1, 
1516, 147, MIN, TOR, 1, 
1516, 148, MIL, BOS, 1, 
1516, 148, OKC, NOP, 1, 
1516, 148, GSW, ORL, -1, 
1516, 148, BRK, PHO, -1, 
1516, 148, HOU, POR, -1, 
1516, 148, SAS, UTA, -1, 
1516, 149, CHI, ATL, 1, 
1516, 149, DEN, DAL, 1, 
1516, 149, CHO, IND, -1, 
1516, 149, MEM, LAL, -1, 
1516, 149, ORL, NYK, 1, 
1516, 149, WAS, PHI, -1, 
1516, 149, LAC, SAC, -1, 
1516, 149, CLE, TOR, 1, 
1516, 150, MIA, BOS, 1, 
1516, 150, POR, CHI, -1, 
1516, 150, SAS, HOU, -1, 
1516, 150, DET, MIL, -1, 
1516, 150, MIN, NOP, -1, 
1516, 150, GSW, OKC, -1, 
1516, 150, MEM, PHO, 1, 
1516, 150, BRK, UTA, -1, 
1516, 151, CHO, ATL, 1, 
1516, 151, MIN, DAL, 1, 
1516, 151, TOR, DET, 1, 
1516, 151, POR, IND, -1, 
1516, 151, MIA, NYK, -1, 
1516, 151, PHI, ORL, 1, 
1516, 151, CLE, WAS, 1, 
1516, 152, UTA, BOS, 1, 
1516, 152, IND, CLE, 1, 
1516, 152, MEM, DEN, -1, 
1516, 152, BRK, LAC, 1, 
1516, 152, HOU, MIL, 1, 
1516, 152, OKC, SAC, -1, 
1516, 152, PHI, WAS, 1, 
1516, 152, PHO, CHO, 1, 
1516, 152, ORL, DAL, 1, 
1516, 152, ATL, GSW, 1, 
1516, 152, BRK, LAL, 1, 
1516, 152, CHI, MIA, 1, 
1516, 152, POR, NYK, -1, 
1516, 153, POR, BOS, 1, 
1516, 153, LAL, DEN, 1, 
1516, 153, NOP, HOU, 1, 
1516, 153, OKC, LAC, 1, 
1516, 153, SAC, MEM, 1, 
1516, 153, IND, MIL, -1, 
1516, 153, WAS, MIN, -1, 
1516, 153, CHI, ORL, 1, 
1516, 153, CHO, PHI, -1, 
1516, 153, DET, SAS, 1, 
1516, 153, UTA, TOR, 1, 
1516, 154, SAC, DAL, -1, 
1516, 154, OKC, GSW, 1, 
1516, 154, PHO, MIA, 1, 
1516, 154, SAS, NOP, -1, 
1516, 155, NYK, BOS, 1, 
1516, 155, IND, CHO, 1, 
1516, 155, WAS, CLE, 1, 
1516, 155, BRK, DEN, -1, 
1516, 155, ATL, LAL, -1, 
1516, 155, UTA, MEM, 1, 
1516, 155, MIN, MIL, 1, 
1516, 155, PHO, ORL, -1, 
1516, 155, MIA, PHI, -1, 
1516, 155, POR, TOR, 1, 
1516, 156, HOU, CHI, 1, 
1516, 156, BOS, CLE, 1, 
1516, 156, ATL, LAC, -1, 
1516, 156, BRK, MIN, 1, 
1516, 156, UTA, NOP, -1, 
1516, 156, DET, NYK, 1, 
1516, 156, SAC, SAS, 1, 
1516, 156, IND, WAS, -1, 
1516, 157, DAL, DEN, 1, 
1516, 157, POR, DET, 1, 
1516, 157, GSW, LAL, 1, 
1516, 157, PHO, MEM, -1, 
1516, 157, PHI, MIA, 1, 
1516, 157, OKC, MIL, -1, 
1516, 157, HOU, TOR, -1, 
1516, 158, MIL, CHI, 1, 
1516, 158, MIN, CHO, 1, 
1516, 158, MEM, CLE, -1, 
1516, 158, LAC, DAL, -1, 
1516, 158, ORL, GSW, 1, 
1516, 158, SAS, IND, 1, 
1516, 158, SAC, NOP, 1, 
1516, 159, NYK, DEN, 1, 
1516, 159, ORL, LAL, 1, 
1516, 159, SAS, MIN, -1, 
1516, 159, WAS, POR, 1, 
1516, 159, BRK, TOR, 1, 
1516, 159, ATL, UTA, -1, 
1516, 160, MEM, BOS, 1, 
1516, 160, NOP, CHO, 1, 
1516, 160, DET, DAL, -1, 
1516, 160, UTA, GSW, 1, 
1516, 160, MIA, MIL, 1, 
1516, 160, LAC, OKC, 1, 
1516, 160, HOU, PHI, -1, 
1516, 160, NYK, PHO, -1, 
1516, 160, CLE, SAC, -1, 
1516, 161, PHO, DEN, 1, 
1516, 161, CLE, LAL, -1, 
1516, 161, CHI, SAS, 1, 
1516, 161, ATL, TOR, 1, 
1516, 162, HOU, BOS, -1, 
1516, 162, MIA, CHI, -1, 
1516, 162, DET, CHO, 1, 
1516, 162, POR, GSW, 1, 
1516, 162, NYK, LAC, 1, 
1516, 162, NOP, MEM, 1, 
1516, 162, MIN, OKC, -1, 
1516, 162, BRK, PHI, 1, 
1516, 162, ORL, SAC, -1, 
1516, 162, WAS, UTA, 1, 
1516, 163, MEM, ATL, 1, 
1516, 163, HOU, CHO, 1, 
1516, 163, IND, DAL, -1, 
1516, 163, WAS, DEN, 1, 
1516, 163, PHO, GSW, 1, 
1516, 163, NOP, MIL, 1, 
1516, 163, DET, PHI, -1, 
1516, 163, ORL, POR, 1, 
1516, 163, OKC, SAS, 1, 
1516, 163, MIA, TOR, 1, 
1516, 164, IND, ATL, 1, 
1516, 164, MIL, BRK, -1, 
1516, 164, CLE, LAC, -1, 
1516, 164, NYK, LAL, -1, 
1516, 164, UTA, SAC, -1, 
1516, 165, DAL, CHO, -1, 
1516, 165, NOP, GSW, 1, 
1516, 165, MEM, HOU, 1, 
1516, 165, DEN, MIA, 1, 
1516, 165, POR, OKC, 1, 
1516, 165, MIN, PHO, 1, 
1516, 165, CHI, TOR, -1, 
1516, 165, CLE, UTA, 1, 
1516, 165, DET, WAS, 1, 
1516, 166, PHI, BRK, 1, 
1516, 166, BOS, IND, 1, 
1516, 166, SAC, LAL, -1, 
1516, 166, TOR, MIL, -1, 
1516, 166, DEN, ORL, 1, 
1516, 166, LAC, SAS, 1, 
1516, 167, OKC, BOS, -1, 
1516, 167, ORL, CHO, 1, 
1516, 167, DAL, CLE, 1, 
1516, 167, ATL, DET, -1, 
1516, 167, NYK, GSW, 1, 
1516, 167, LAC, HOU, -1, 
1516, 167, MIN, MEM, -1, 
1516, 167, NOP, SAC, -1, 
1516, 167, CHI, WAS, 1, 
1516, 168, DEN, ATL, 1, 
1516, 168, BRK, CHI, 1, 
1516, 168, TOR, IND, -1, 
1516, 168, CHO, MIA, -1, 
1516, 168, MEM, MIL, 1, 
1516, 168, WAS, PHI, -1, 
1516, 168, POR, SAS, 1, 
1516, 168, PHO, UTA, 1, 
1516, 169, GSW, DAL, -1, 
1516, 169, SAC, DET, 1, 
1516, 169, MIN, HOU, 1, 
1516, 169, PHO, LAL, -1, 
1516, 169, POR, NOP, -1, 
1516, 169, CLE, ORL, -1, 
1516, 169, OKC, PHI, -1, 
1516, 169, BOS, TOR, 1, 
1516, 170, HOU, ATL, 1, 
1516, 170, UTA, CHI, 1, 
1516, 170, DEN, CHO, -1, 
1516, 170, BRK, DET, 1, 
1516, 170, OKC, IND, -1, 
1516, 170, LAC, MEM, 1, 
1516, 170, CLE, MIA, 1, 
1516, 170, GSW, SAS, 1, 
1516, 170, NYK, WAS, 1, 
1516, 171, POR, DAL, 1, 
1516, 171, UTA, MIL, -1, 
1516, 171, LAC, NOP, 1, 
1516, 171, SAC, NYK, -1, 
1516, 171, BOS, PHI, -1, 
1516, 171, ORL, TOR, 1, 
1516, 172, WAS, ATL, -1, 
1516, 172, ORL, BOS, 1, 
1516, 172, SAC, CHI, 1, 
1516, 172, SAS, CHO, 1, 
1516, 172, DEN, CLE, 1, 
1516, 172, MIL, DET, 1, 
1516, 172, PHI, IND, 1, 
1516, 172, GSW, MIN, -1, 
1516, 172, MEM, PHO, -1, 
1516, 173, CHO, BRK, -1, 
1516, 173, MEM, LAL, 1, 
1516, 173, MIA, NOP, -1, 
1516, 173, HOU, OKC, 1, 
1516, 174, TOR, BOS, 1, 
1516, 174, NYK, CHI, -1, 
1516, 174, MIL, CLE, 1, 
1516, 174, PHI, DEN, 1, 
1516, 174, ORL, DET, 1, 
1516, 174, LAC, GSW, 1, 
1516, 174, UTA, HOU, -1, 
1516, 174, SAC, MIN, 1, 
1516, 174, LAL, PHO, 1, 
1516, 174, DAL, POR, 1, 
1516, 174, MIA, SAS, 1, 
1516, 174, ATL, WAS, -1, 
1516, 175, CLE, BRK, 1, 
1516, 175, NOP, IND, 1, 
1516, 175, POR, LAC, 1, 
1516, 175, CHI, NYK, 1, 
1516, 175, UTA, OKC, 1, 
1516, 176, MIL, ATL, 1, 
1516, 176, CHO, DET, 1, 
1516, 176, DAL, GSW, 1, 
1516, 176, TOR, HOU, 1, 
1516, 176, DEN, LAL, -1, 
1516, 176, ORL, MIA, 1, 
1516, 176, PHO, SAC, 1, 
1516, 176, MEM, SAS, 1, 
1516, 176, MIN, WAS, -1, 
1516, 177, IND, BRK, 1, 
1516, 177, ATL, DET, -1, 
1516, 177, CHO, MIL, -1, 
1516, 177, UTA, MIN, -1, 
1516, 177, TOR, NOP, -1, 
1516, 177, CLE, NYK, -1, 
1516, 177, SAS, OKC, 1, 
1516, 177, CHI, ORL, 1, 
1516, 177, BOS, PHO, -1, 
1516, 177, PHI, POR, 1, 
1516, 178, PHI, GSW, 1, 
1516, 178, HOU, IND, 1, 
1516, 178, DEN, LAC, 1, 
1516, 178, WAS, LAL, -1, 
1516, 178, DAL, SAC, 1, 
1516, 179, ATL, CHI, -1, 
1516, 179, DAL, DEN, -1, 
1516, 179, BOS, LAC, 1, 
1516, 179, SAS, MEM, -1, 
1516, 179, BRK, MIA, 1, 
1516, 179, PHO, MIN, 1, 
1516, 179, NYK, NOP, 1, 
1516, 179, SAC, POR, 1, 
1516, 179, OKC, TOR, -1, 
1516, 179, LAL, UTA, 1, 
1516, 180, HOU, CLE, -1, 
1516, 180, OKC, DET, 1, 
1516, 180, WAS, GSW, 1, 
1516, 180, CHI, IND, -1, 
1516, 180, BRK, ORL, 1, 
1516, 180, CHO, PHI, -1, 
1516, 181, NYK, DAL, 1, 
1516, 181, MIA, LAL, 1, 
1516, 181, DEN, MEM, -1, 
1516, 181, PHO, MIL, 1, 
1516, 181, LAC, MIN, -1, 
1516, 181, WAS, SAC, 1, 
1516, 181, NOP, SAS, 1, 
1516, 181, ATL, TOR, 1, 
1516, 181, GSW, UTA, -1, 
1516, 182, BRK, CLE, 1, 
1516, 182, CHI, HOU, -1, 
1516, 182, ORL, IND, -1, 
1516, 182, DEN, NOP, 1, 
1516, 182, LAC, OKC, 1, 
1516, 182, BOS, POR, 1, 
1516, 183, CLE, ATL, -1, 
1516, 183, PHI, CHO, 1, 
1516, 183, DAL, DET, -1, 
1516, 183, BOS, GSW, -1, 
1516, 183, TOR, MEM, -1, 
1516, 183, ORL, MIL, 1, 
1516, 183, BRK, NYK, 1, 
1516, 183, WAS, PHO, -1, 
1516, 183, MIA, SAC, -1, 
1516, 183, MIN, UTA, 1, 
1516, 184, DET, CHI, -1, 
1516, 184, SAC, DEN, -1, 
1516, 184, IND, PHI, -1, 
1516, 184, MIA, POR, 1, 
1516, 184, TOR, SAS, 1, 
1516, 185, NOP, BRK, -1, 
1516, 185, CHO, CLE, 1, 
1516, 185, POR, GSW, 1, 
1516, 185, OKC, HOU, 1, 
1516, 185, WAS, LAC, 1, 
1516, 185, BOS, LAL, -1, 
1516, 185, CHI, MIL, -1, 
1516, 185, DAL, MIN, -1, 
1516, 185, IND, NYK, -1, 
1516, 185, MEM, ORL, 1, 
1516, 185, UTA, PHO, -1, 
1516, 187, PHO, ATL, 1, 
1516, 187, OKC, DEN, -1, 
1516, 187, MIN, GSW, -1, 
1516, 187, LAL, LAC, 1, 
1516, 187, CHI, MEM, 1, 
1516, 187, DET, MIA, 1, 
1516, 187, CLE, MIL, -1, 
1516, 187, NOP, PHI, 1, 
1516, 187, POR, SAC, -1, 
1516, 187, CHO, TOR, 1, 
1516, 187, SAS, UTA, -1, 
1516, 188, NOP, BOS, 1, 
1516, 188, HOU, DAL, 1, 
1516, 188, CLE, IND, 1, 
1516, 188, LAC, LAL, -1, 
1516, 188, CHO, NYK, -1, 
1516, 188, DET, ORL, -1, 
1516, 188, OKC, POR, 1, 
1516, 188, BRK, WAS, 1, 
1516, 189, TOR, ATL, 1, 
1516, 189, SAS, GSW, 1, 
1516, 189, PHO, HOU, -1, 
1516, 189, CHI, MIA, 1, 
1516, 189, MIN, SAC, -1, 
1516, 190, MIL, BOS, 1, 
1516, 190, BRK, CHO, 1, 
1516, 190, MEM, DAL, 1, 
1516, 190, SAS, DEN, 1, 
1516, 190, WAS, DET, 1, 
1516, 190, LAL, NOP, 1, 
1516, 190, MIA, ORL, 1, 
1516, 190, NYK, PHI, -1, 
1516, 190, IND, TOR, 1, 
1516, 190, LAC, UTA, -1, 
1516, 191, BOS, ATL, 1, 
1516, 191, CLE, CHI, 1, 
1516, 191, GSW, MEM, -1, 
1516, 191, PHO, NOP, -1, 
1516, 191, MIN, POR, -1, 
1516, 191, OKC, SAC, 1, 
1516, 192, UTA, DEN, -1, 
1516, 192, LAL, HOU, 1, 
1516, 192, BRK, IND, 1, 
1516, 192, DAL, LAC, 1, 
1516, 192, ORL, MIA, 1, 
1516, 192, TOR, NYK, -1, 
1516, 192, MIL, PHI, -1, 
1516, 192, GSW, SAS, -1, 
1516, 192, CHO, WAS, 1, 
1516, 193, CHO, BOS, -1, 
1516, 193, WAS, BRK, -1, 
1516, 193, ATL, CLE, 1, 
1516, 193, HOU, MIN, -1, 
1516, 193, CHI, NOP, -1, 
1516, 193, LAL, OKC, 1, 
1516, 193, MIL, ORL, 1, 
1516, 193, SAC, PHO, -1, 
1516, 193, DAL, UTA, -1, 
1516, 194, MIA, DET, -1, 
1516, 194, NYK, IND, 1, 
1516, 194, MEM, LAC, 1, 
1516, 194, OKC, SAS, 1, 
1516, 194, PHI, TOR, 1, 
1516, 195, MIA, BOS, 1, 
1516, 195, TOR, BRK, -1, 
1516, 195, PHI, CHI, 1, 
1516, 195, ORL, CHO, 1, 
1516, 195, DET, CLE, -1, 
1516, 195, SAS, DAL, -1, 
1516, 195, MEM, GSW, 1, 
1516, 195, SAC, HOU, 1, 
1516, 195, UTA, LAL, 1, 
1516, 195, IND, MIL, -1, 
1516, 195, NOP, MIN, 1, 
1516, 195, LAC, PHO, 1, 
1516, 195, DEN, POR, 1, 
1516, 195, ATL, WAS, 1, 
1617, 25, NYK, CLE, 1, 
1617, 25, SAS, GSW, -1, 
1617, 25, UTA, POR, 1, 
1617, 26, BRK, BOS, 1, 
1617, 26, DAL, IND, 1, 
1617, 26, HOU, LAL, 1, 
1617, 26, MIN, MEM, 1, 
1617, 26, CHO, MIL, -1, 
1617, 26, DEN, NOP, -1, 
1617, 26, MIA, ORL, -1, 
1617, 26, OKC, PHI, -1, 
1617, 26, SAC, PHO, -1, 
1617, 26, DET, TOR, 1, 
1617, 27, WAS, ATL, 1, 
1617, 27, BOS, CHI, 1, 
1617, 27, LAC, POR, -1, 
1617, 27, SAS, SAC, -1, 
1617, 28, IND, BRK, 1, 
1617, 28, HOU, DAL, -1, 
1617, 28, ORL, DET, 1, 
1617, 28, CHO, MIA, -1, 
1617, 28, GSW, NOP, -1, 
1617, 28, PHO, OKC, 1, 
1617, 28, CLE, TOR, -1, 
1617, 28, LAL, UTA, 1, 
